drive_id,route_counter,wall_date,date,n_segs,n_elig,engaged_frac,weave_path,weave_steer,hunt_steer,centering_abs,centering_signed,spd_mph,sr_start,sr_end,aoa_start,aoa_end,stf,cal_yaw,cal_pitch,cal_roll,calperc_start,calperc_min,calperc_end,lc_kp,pi_set,pi_bin,is_reset,epoch,drives_since_reset,days_since_reset
route_6c,108,1777419234.24571,2026-04-28 23:33,45,5,0.4274713871050217,2.189032752594016,0.8625410688206477,0.207017864876907,0.1211637780070304,-0.0153247034177184,52.42656606697083,16.738500595092773,16.575889587402344,0.1461156457662582,-0.873961865901947,1.0,-2.947061538696289,2.4816033840179443,-0.0141363618895411,100.0,100.0,100.0,,unknown/manual,0,False,11,4.0,4.4307973385648145
route_6d,109,1777422924.61516,2026-04-29 00:35,59,7,0.5574988478874189,2.1211964021247383,0.8849510765936698,0.3116811030705776,0.1433303952217102,-0.0484804436564445,52.25123766841889,16.575889587402344,16.745668411254883,-0.873961865901947,-0.6256203651428223,1.0044893026351929,-2.943984270095825,2.4677720069885254,-0.0140025885775685,100.0,100.0,100.0,,unknown/manual,0,False,11,5.0,4.473509947939815
route_6e,110,1777465838.4191844,2026-04-29 12:30,33,5,0.355090861838028,1.3357162632366175,0.5717903046651094,0.1418191027782555,0.1272114366292953,0.0141376694664359,61.18606339639664,16.770767211914062,16.53077507019043,-0.6426239609718323,-0.961213231086731,0.9596807360649108,-2.9799046516418457,2.5058932304382324,-0.015538009814918,100.0,100.0,100.0,,unknown/manual,0,False,11,6.0,4.970197494513889
route_7b,123,1777757751.6290374,2026-05-02 21:35,56,6,0.3569256604792035,1.613665378207615,0.6669829472690432,0.1786660714812182,0.1537737995386123,-0.1272307448089122,52.456554036922455,16.327838897705078,16.283655166625977,-0.6537553668022156,0.0433419644832611,0.9955363869667052,-2.9157347679138184,2.114243745803833,-0.0124736744910478,100.0,100.0,100.0,,unknown/manual,0,False,11,7.0,8.348822608553242
route_7f,127,1777775364.1961532,2026-05-03 02:29,18,7,0.8635778875734129,1.9590593205948716,0.8813138432060992,0.1407164628972842,0.1350540965795517,-0.0491716228425502,49.0048527230072,16.509408950805664,16.665773391723633,-1.4149950742721558,-0.0907199084758758,0.9981772899627686,-3.031748533248902,2.47849178314209,-0.0169259738177061,100.0,100.0,100.0,,unknown/manual,0,True,12,0.0,0.0
route_80,128,1777824500.075801,2026-05-03 16:08,45,12,0.6047220796473537,1.2313984335529828,0.5243494015723927,0.1643762381623432,0.1125561147928237,-0.0181542276404798,62.65604245173455,16.683609008789062,16.233858108520508,-0.1085921600461006,-0.1851886510848999,0.9074828028678894,-3.0119693279266357,2.1784396171569824,-0.0161240827292203,100.0,100.0,100.0,,unknown/manual,0,False,12,1.0,0.5687023107291667
route_87,135,1778170991.309952,2026-05-07 16:23,40,6,0.3212009013461555,0.7022983765372255,0.4654742544195046,0.2098121692295763,0.1432773321866989,-0.081732902675867,75.26030707256317,16.571691513061523,16.590295791625977,0.3485442996025085,-0.0709602236747741,0.9944478273391724,-2.974646806716919,2.509866952896118,-0.0144373644143342,100.0,100.0,100.0,,unknown/manual,0,True,13,0.0,0.0
route_89,137,1778181144.9595306,2026-05-07 19:12,55,10,0.383203125,2.458590199224634,0.961907385917161,0.1796571216752631,0.1279676221311092,-0.0797198377549648,42.3674218635273,16.51959228515625,16.536624908447266,-0.322480708360672,-0.3955859839916229,0.9885071516036988,-2.8837738037109375,2.504347801208496,-0.0104266414418816,100.0,100.0,100.0,,unknown/manual,0,False,13,1.0,0.11751909233796297
route_8f,143,1778614754.8227196,2026-05-12 19:39,26,3,0.3933450859409431,1.1793386622485365,0.5623561272994101,0.1594369719374644,0.1390639096498489,-0.1175040677189827,60.40560605194092,16.304811477661133,16.466035842895508,0.7258114218711853,-0.5593613386154175,1.0009900331497192,-2.9115564823150635,2.452699899673462,-0.0115039758384227,100.0,100.0,100.0,,unknown/manual,0,True,14,0.0,0.0
route_90,144,1778623995.0708845,2026-05-12 22:13,79,5,0.2804097694512169,3.633509680454425,1.27962972910575,0.3991425123616008,0.1859052330255508,0.019770223647356,47.13341310657501,16.474382400512695,16.651731491088867,-0.5684593915939331,-0.8656653165817261,0.9983265995979308,-2.874476909637451,2.467191219329834,-0.0099079860374331,100.0,100.0,100.0,,unknown/manual,0,False,14,1.0,0.10694731671296297
route_91,145,1778630823.8301609,2026-05-13 00:07,41,12,0.668973000041731,2.2643566239398716,0.8675704954445993,0.2223634377274581,0.168219543993473,-0.0642239023000001,48.86648715872765,16.651731491088867,16.558712005615234,-0.8656653165817261,-0.5130914449691772,1.0070654153823853,-2.9226152896881104,2.501556873321533,-0.012000105343759,100.0,100.0,100.0,,unknown/manual,0,False,14,2.0,0.18598388241898148
route_95,149,1779374960.5548556,2026-05-21 14:49,26,10,0.3464191598201829,1.231523352290969,0.5244647087743373,0.130133413810899,0.1034036800265312,-0.0209009465761482,56.664827064962395,16.36704444885254,16.128244400024414,-1.880114197731018,-1.7547926902770996,0.9580538272857666,-2.9254841804504395,2.4800684452056885,-0.0122063588351011,100.0,100.0,100.0,,unknown/manual,0,True,15,0.0,0.0
route_98,152,1779540777.3000178,2026-05-23 12:52,6,3,0.5402831725347701,1.373307818604144,0.6266505062819294,0.1308737599497775,0.1217014417052269,-0.0965908095240593,54.53993182300568,16.348495483398438,16.36392593383789,-0.3478421568870544,-0.4436101913452148,1.0000406503677368,-2.871593475341797,2.510549306869507,-0.0098292371258139,100.0,100.0,100.0,,unknown/manual,0,True,16,0.0,0.0
route_9b,155,1779549400.311574,2026-05-23 15:16,43,6,0.7562980000779697,1.7437112746871126,0.7520236292496305,0.2004440459999033,0.1125536598265171,-0.0426104748621583,52.65220330107689,16.638694763183594,16.352310180664062,-0.8516082763671875,-0.7535543441772461,0.9952969551086426,-2.9369325637817383,2.397543668746948,-0.0127627663314342,100.0,100.0,100.0,9.999999747378752e-05,weak,0,True,17,0.0,0.0
route_9c,156,1779829553.7584174,2026-05-26 21:05,43,5,0.2960054089326006,1.3046382941554553,0.606730466987004,0.1597253670081405,0.0934473052620887,-0.0398531295359134,61.500362153244026,16.447032928466797,16.548259735107422,-0.6863856911659241,-0.0389671102166175,0.9959718585014344,-2.9397339820861816,2.5316689014434814,-0.0129422163590788,100.0,100.0,100.0,0.0001000000047497,weak,0,False,17,1.0,3.2425167458680555
route_9d,157,1779836484.5253143,2026-05-26 23:01,43,11,0.4791192815438366,2.2243711994180755,0.8716891762278686,0.1570665110928144,0.1119006723165512,-0.0434112660586833,45.43403578767777,16.548259735107422,16.527515411376953,-0.0389671102166175,-0.2832269370555877,0.9891453981399536,-2.9409048557281494,2.5479183197021484,-0.0129769230261445,100.0,100.0,100.0,9.999999747378752e-05,weak,0,False,17,2.0,3.322733955324074
route_9e,158,1780071084.101553,2026-05-29 16:11,21,3,0.3549631365655973,1.7460658573486578,0.728026483039677,0.2472749303143687,0.08388552069664,0.0096456073224544,52.06826774547577,16.54533576965332,16.370065689086914,-0.284955233335495,-0.6973293423652649,1.000027418136597,-2.9206502437591553,2.488670587539673,-0.0121292890980839,100.0,100.0,100.0,9.999999747378752e-05,weak,0,False,17,3.0,6.038006828449074
route_a0,160,1780145240.3496978,2026-05-30 12:47,14,6,0.5431722137480933,1.3203736286694228,0.6361035089491993,0.2052050671795433,0.1340615227818489,-0.0863674096763134,62.91902544965744,16.414899826049805,16.579933166503906,0.1188653856515884,0.6907995343208313,1.00077486038208,-2.842667579650879,2.484951972961426,-0.008699033409357,100.0,100.0,100.0,0.0001000000047497,weak,0,True,18,0.0,0.0
route_a1,161,1780146538.795987,2026-05-30 13:08,15,5,0.7872141420754806,1.6558011436732991,0.7292236631400792,0.1506299752892457,0.0811568424105644,-0.0073579256422817,58.96351685398102,16.58954620361328,16.744211196899414,0.7586796879768372,-1.4727641344070437,0.9977527260780334,-2.8590753078460693,2.497809410095215,-0.009413500316441,100.0,100.0,100.0,0.0001000000047497,weak,0,False,18,1.0,0.015028313530092593
route_a5,165,1780435659.520664,2026-06-02 21:27,87,15,0.3391988698645999,1.9294822692080695,0.747131765763249,0.2217855747895562,0.1082968860864639,-0.0212044361978769,45.33905432746887,16.537837982177734,16.313724517822266,-0.2925047576427459,-0.8153098821640015,0.9949280619621276,-2.8988068103790283,2.5032153129577637,-0.0110683785751461,100.0,100.0,100.0,0.0001000000047497,weak,0,True,19,0.0,0.0
route_a8,168,1780449550.8241527,2026-06-03 01:19,41,20,0.631492019884877,1.8077469857439672,0.6971210150119971,0.1901267161216981,0.1297070160508155,-0.044926231727004,48.31345689733506,16.213409423828125,16.425535202026367,-0.1958060413599014,-0.7674611210823059,0.9815325736999512,-2.9834303855895996,2.489431858062744,-0.0147546045482158,100.0,100.0,100.0,9.999999747378752e-05,weak,0,True,20,0.0,0.0
route_a9,169,1780490830.6235306,2026-06-03 12:47,26,9,0.5578445065176909,3.142725102922709,1.1960553640669946,0.2086558732913106,0.0986751466989517,0.0625936165452003,47.51327494804383,16.436771392822266,16.704727172851562,-0.7691916227340698,-0.1582452058792114,1.1467409133911133,-3.056361675262451,2.468047857284546,-0.0179322902113199,100.0,100.0,100.0,0.0001000000047497,weak,0,False,20,1.0,0.47777545575231484
route_aa,170,1780495684.7384107,2026-06-03 14:08,43,15,0.8391645445486611,2.0854978230827164,0.8762546728939604,0.2430398021297898,0.11392243206501,0.0134266400709748,50.18325599666596,16.704727172851562,16.462270736694336,-0.1582452058792114,-0.1592374294996261,0.9952437877655028,-2.992176055908203,2.4267568588256836,-0.0151895815506577,100.0,100.0,100.0,9.999999747378752e-05,weak,0,False,20,2.0,0.533957340949074
route_ab,171,1780755615.5692215,2026-06-06 14:20,4,3,0.5476686283386147,1.32199437450712,0.5419120481402373,0.1384277537173974,0.0754695907235145,-0.0097197387367486,61.39918768764496,16.462270736694336,16.443941116333008,-0.1592374294996261,-0.4770497977733612,0.9999849796295166,-2.9512462615966797,2.420551300048828,-0.0134159121662378,100.0,100.0,100.0,0.0001000000047497,weak,0,False,20,3.0,3.5424160308796293
route_ac,172,1780758059.2329814,2026-06-06 15:00,37,5,0.601876217648634,1.2850032731069223,0.5406712589629227,0.1522675073919784,0.09121785312891,-0.0502298139035701,57.36973209030152,16.464080810546875,16.663589477539062,-0.4833740592002868,-0.6508144736289978,0.9943094849586488,-2.9389028549194336,2.511746883392334,-0.0129034193232655,100.0,100.0,100.0,0.0001000000047497,weak,0,False,20,4.0,3.57069917625
route_ad,173,1780771116.725341,2026-06-06 18:38,48,18,0.650711712656944,1.275811020140044,0.5956861333306902,0.214715817579912,0.1125070974230766,-0.0444132508710026,61.90900237663269,16.663589477539062,16.675249099731445,-0.6508144736289978,-0.23540560901165,0.999929666519165,-2.926884889602661,2.453836441040039,-0.0122977988794446,100.0,100.0,100.0,0.0001000000047497,weak,0,False,20,5.0,3.7218275600462962
route_b0,176,1780837980.5111053,2026-06-07 13:13,17,6,0.6712422929511748,1.9396459573764648,0.7152379964087101,0.1362019894197189,0.0743267387151718,-0.0123249632306396,56.46747541765214,16.650516510009766,16.74216079711914,-0.5823255777359009,0.0819399133324623,1.0001580715179443,-2.898057699203491,2.47129487991333,-0.0110585307702422,100.0,100.0,100.0,9.999999747378752e-05,weak,0,False,20,6.0,4.495713969351852
route_b1,177,1780867455.5938375,2026-06-07 21:24,18,8,0.769978564175849,3.8338006482979585,1.5594501515398005,0.2635774911512275,0.1552342846989631,-0.0482885520905256,55.668035861015326,16.74216079711914,16.762269973754883,0.0819399133324623,-0.6560744643211365,0.998184323310852,-2.879115104675293,2.5018975734710693,-0.0102369245141744,100.0,100.0,100.0,9.999999747378752e-05,weak,0,False,20,7.0,4.836860760231481
route_b2,178,1780871590.2655869,2026-06-07 22:33,9,4,0.4907453345036828,3.008375018770082,1.132320910596561,0.1151459688872245,0.1441118009388446,-0.1183596588671207,52.481521256551744,16.797807693481445,16.74195671081543,-0.6484177112579346,-0.3975789248943329,0.9999792575836182,-2.8881306648254395,2.4913487434387207,-0.0106275305151939,100.0,100.0,100.0,0.0001000000047497,weak,0,False,20,8.0,4.884715757337963
