setting,subset,metric,comparison,stratum,a_n_windows,b_n_windows,weight,a_median,b_median,diff
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-1,7,4,4.0,0.09235162679418381,0.08823429156567374,-0.004117335228510072
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-2,2,2,2.0,0.11766299044397072,0.17150473582010092,0.05384174537613021
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-3,2,1,1.0,0.10182242764787891,0.06944023216755331,-0.0323821954803256
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|0,3,2,2.0,0.2062809178636042,0.12654086631562167,-0.07974005154798253
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.3974243923850276,1.096929486063813,-0.30049490632121456
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.5877397123246717,0.7656184026352156,0.17787869031054393
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.2339135015345644,1.5793843443450992,-0.6545291571894651
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.7038393761688955,1.5350933901866581,-1.1687459859822373
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.6903975331269963,1.795379599250896,0.10498206612389982
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-2,2,2,2.0,1.7816359762834564,3.196929742164171,1.4152937658807145
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-3,2,1,1.0,1.4060359105525337,1.3055463043586104,-0.10048960619392333
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|0,3,2,2.0,3.4713008634254994,3.979954000269319,0.5086531368438196
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.3974051343730927,1.096932473075568,-0.3004726612975246
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.5876925648297442,0.7656279609208057,0.17793539609106146
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.23415354620091,1.57943960391863,-0.6547139422822799
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.7039525146222787,1.5350933901321158,-1.168859124490163
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.6903463846880968,1.7953866784326677,0.10504029374457091
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-2,2,2,2.0,1.7816321469844427,3.19708443571253,1.4154522887280871
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-3,2,1,1.0,1.4060948128101387,1.3055463008195283,-0.10054851199061043
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|0,3,2,2.0,3.4713794414661887,3.980038262494838,0.5086588210286491
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-A,-8|-1|9|-3,1,1,1.0,0.5894071431329558,0.5340125515532644,-0.0553945915796914
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-A,-9|-1|9|-1,1,1,1.0,0.8523624597935598,0.6756648479270925,-0.17669761186646737
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-A,3|-1|9|-2,1,1,1.0,0.8631233199698887,1.8443519053205317,0.9812285853506431
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-A,3|-1|9|0,1,1,1.0,1.7355715230717934,1.2471405282644772,-0.4884309948073162
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,-8|-1|9|-3,1,1,1.0,1.520697762928234,1.3405727141317667,-0.1801250487964674
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,2.084792972074463,1.7077830459055676,-0.3770099261688953
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,3|-1|9|-2,1,1,1.0,2.2928888317699063,4.8919141760025795,2.599025344232673
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.434970159457607,3.2242139125768396,-1.2107562468807673
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,-8|-1|9|-3,1,1,1.0,0.08327117272484977,0.06944023216755331,-0.013830940557296459
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,-9|-1|9|-1,1,1,1.0,0.1167254100046235,0.09076841012909329,-0.025956999875530212
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,3|-1|9|-2,1,1,1.0,0.1320478154914674,0.272281515230298,0.14023369973883057
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,3|-1|9|0,1,1,1.0,0.25916556259437373,0.18419916459651198,-0.07496639799786176
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,-8|-1|9|-3,1,1,1.0,1.3886170812381744,1.3055463043586104,-0.08307077687956399
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,1.7234738687059385,1.6132532826753854,-0.11022058603055318
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,3|-1|9|-2,1,1,1.0,1.9796521550463,5.272021435645884,3.2923692805995843
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.16956390585888,3.5006713722918494,-0.6688925335670302
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,-8|-1|9|-3,1,1,1.0,1.3887472966744077,1.3055463008195283,-0.08320099585487939
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,1.723433987925673,1.6132593664182013,-0.1101746215074717
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,3|-1|9|-2,1,1,1.0,1.979634751202891,5.272331037608187,3.292696286405296
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.169627089544219,3.500624814589908,-0.6690022749543112
narrow_band,speed_curve_matched,steer_rms_deg,C-minus-B,10|-1,4,1,1.0,0.8357471435966726,0.5590035415694554,-0.27674360202721715
narrow_band,speed_curve_matched,steer_rms_deg,C-minus-B,11|-1,3,4,3.0,0.5083426938818183,0.4031128670141787,-0.1052298268676396
narrow_band,speed_curve_matched,steer_rms_deg,C-minus-B,11|-2,1,1,1.0,0.5434117700012657,0.47618581235366075,-0.06722595764760497
narrow_band,speed_curve_matched,steer_rms_deg,C-minus-B,11|0,2,2,2.0,0.4819235185634172,0.34991265699659735,-0.13201086156681985
narrow_band,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,1.9835759815535834,1.441025575645752,-0.5425504059078314
narrow_band,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,0.9863443245351735,0.7870481129825515,-0.199296211552622
narrow_band,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|-2,1,1,1.0,1.2018985418856016,1.0161962396699407,-0.18570230221566097
narrow_band,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.008883603350728,0.7423990089004486,-0.2664845944502794
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,10|-1,4,1,1.0,0.1322001600724338,0.07811156741639466,-0.05408859265603913
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|-1,3,4,3.0,0.07415199633692969,0.06179634703806574,-0.01235564929886395
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|-2,1,1,1.0,0.09382616018747697,0.0809449364447525,-0.012881223742724476
narrow_band,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|0,2,2,2.0,0.07756605744961315,0.05915180861091314,-0.018414248838700006
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.1473964312946916,1.096929486063813,-1.0504669452308786
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.0285797450988698,0.7656184026352156,-0.2629613424636542
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|-2,1,1,1.0,1.0600310986268524,1.0463750259790587,-0.013656072647793671
narrow_band,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.046232599556335,0.7499615042136001,-0.296271095342735
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.1473016515750594,1.096932473075568,-1.0503691784994913
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.0285943722300452,0.7656279609208057,-0.2629664113092396
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|-2,1,1,1.0,1.0599940997056019,1.04639938454384,-0.013594715161761917
narrow_band,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.0462493779167146,0.7499093950817517,-0.2963399828349629
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-5|-1|11|-1,1,1,1.0,0.4963441875099129,0.3812206823690562,-0.11512350514085667
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-7|-1|11|0,1,1,1.0,0.4883625490673449,0.3164674972595562,-0.1718950518077887
narrow_band,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-8|-1|11|0,1,1,1.0,0.47548448805948956,0.38335781673363856,-0.092126671325851
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,0.9863443245351735,0.7332708774902206,-0.25307344704495294
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.06196983412472,0.6739294438243087,-0.38804039030041115
narrow_band,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,0.9557973725767362,0.8108685739765884,-0.14492879860014785
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-5|-1|11|-1,1,1,1.0,0.07415199633692969,0.058130249228697264,-0.016021747108232426
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-7|-1|11|0,1,1,1.0,0.08150808136251325,0.053844126925633416,-0.027663954436879835
narrow_band,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-8|-1|11|0,1,1,1.0,0.07362403353671305,0.06445949029619286,-0.009164543240520198
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.0285797450988698,0.7057791939092309,-0.3228005511896389
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.0137225600099677,0.6649366573169642,-0.3487859026930036
narrow_band,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.0787426391027026,0.8349863511102361,-0.2437562879924665
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.0285943722300452,0.7057805504215009,-0.32281382180854434
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.0137273302620293,0.6649454069191459,-0.3487819233428834
narrow_band,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.0787714255713998,0.8348733832443574,-0.24389804232704237
primary,speed_curve_matched,steer_rms_deg,B-minus-A,10|-1,9,4,4.0,0.7289363713245116,0.8674259456417255,0.13848957431721387
primary,speed_curve_matched,steer_rms_deg,B-minus-A,10|0,4,1,1.0,0.5705821871415466,1.677591351006669,1.1070091638651223
primary,speed_curve_matched,steer_rms_deg,B-minus-A,11|-1,1,3,1.0,0.3602472087374548,0.6169859296524867,0.25673872091503186
primary,speed_curve_matched,actual_curv_rms_1pm,B-minus-A,10|-1,9,4,4.0,1.6917384114753824,2.088540259178747,0.3968018477033646
primary,speed_curve_matched,actual_curv_rms_1pm,B-minus-A,10|0,4,1,1.0,1.2836066493438822,4.527763056793452,3.2441564074495695
primary,speed_curve_matched,actual_curv_rms_1pm,B-minus-A,11|-1,1,3,1.0,0.8082212688151104,1.2213005120051372,0.41307924319002687
primary,speed_curve_matched,lat_accel_rms_mps2,B-minus-A,10|-1,9,4,4.0,0.10582818667494036,0.14448720954831473,0.038659022873374374
primary,speed_curve_matched,lat_accel_rms_mps2,B-minus-A,10|0,4,1,1.0,0.08892443141371945,0.27551758006912386,0.1865931486554044
primary,speed_curve_matched,lat_accel_rms_mps2,B-minus-A,11|-1,1,3,1.0,0.06948825194792417,0.08851258611980513,0.019024334171880958
primary,speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,10|-1,9,4,4.0,1.4544419289809063,2.162897210005151,0.7084552810242448
primary,speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,10|0,4,1,1.0,1.0440700199681126,4.377638178379579,3.3335681584114663
primary,speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,11|-1,1,3,1.0,0.6074025538324727,1.1400887712341419,0.5326862174016692
primary,speed_curve_matched,desired_curv_rms_1pm,B-minus-A,10|-1,9,4,4.0,1.4544062229458508,2.162825903931285,0.7084196809854344
primary,speed_curve_matched,desired_curv_rms_1pm,B-minus-A,10|0,4,1,1.0,1.0439664004734683,4.377887348810649,3.333920948337181
primary,speed_curve_matched,desired_curv_rms_1pm,B-minus-A,11|-1,1,3,1.0,0.6073372847971569,1.1401144417130875,0.5327771569159306
primary,gps_speed_curve_matched,steer_rms_deg,B-minus-A,-6|-1|10|-1,1,1,1.0,0.6911565091451806,0.884118838989439,0.19296232984425843
primary,gps_speed_curve_matched,steer_rms_deg,B-minus-A,-9|-1|10|-1,2,1,1.0,0.8540616889599231,0.739736467201132,-0.11432522175879112
primary,gps_speed_curve_matched,actual_curv_rms_1pm,B-minus-A,-6|-1|10|-1,1,1,1.0,1.6917384114753824,1.916736716974924,0.2249983054995417
primary,gps_speed_curve_matched,actual_curv_rms_1pm,B-minus-A,-9|-1|10|-1,2,1,1.0,1.9788225047491927,1.9523670167995586,-0.02645548794963415
primary,gps_speed_curve_matched,lat_accel_rms_mps2,B-minus-A,-6|-1|10|-1,1,1,1.0,0.10558823623968132,0.13389392886118967,0.028305692621508352
primary,gps_speed_curve_matched,lat_accel_rms_mps2,B-minus-A,-9|-1|10|-1,2,1,1.0,0.1260743843309497,0.14623858765988937,0.020164203328939673
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,-6|-1|10|-1,1,1,1.0,1.4544419289809063,1.8001665319598001,0.34572460297889385
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,-9|-1|10|-1,2,1,1.0,1.7169438053815385,1.58566703929724,-0.1312767660842984
primary,gps_speed_curve_matched,desired_curv_rms_1pm,B-minus-A,-6|-1|10|-1,1,1,1.0,1.4544062229458508,1.8000910624590516,0.34568483951320084
primary,gps_speed_curve_matched,desired_curv_rms_1pm,B-minus-A,-9|-1|10|-1,2,1,1.0,1.7169602920958207,1.5857138358960867,-0.13124645619973396
primary,speed_curve_matched,steer_rms_deg,C-minus-A,10|-1,9,1,1.0,0.7289363713245116,0.6382661406889014,-0.0906702306356102
primary,speed_curve_matched,steer_rms_deg,C-minus-A,11|-1,1,4,1.0,0.3602472087374548,0.46739422532719666,0.10714701658974185
primary,speed_curve_matched,steer_rms_deg,C-minus-A,8|-1,8,4,4.0,1.0143299785864,0.5993642466608846,-0.41496573192551534
primary,speed_curve_matched,steer_rms_deg,C-minus-A,8|-2,4,1,1.0,1.2316698050476746,0.6172209434256407,-0.6144488616220339
primary,speed_curve_matched,steer_rms_deg,C-minus-A,9|-1,7,4,4.0,0.768195499867951,0.7120499827423692,-0.0561455171255818
primary,speed_curve_matched,steer_rms_deg,C-minus-A,9|-2,2,2,2.0,1.0398356579239298,1.295373176136943,0.25553751821301307
primary,speed_curve_matched,steer_rms_deg,C-minus-A,9|-3,2,1,1.0,0.7176745699345376,0.6290222144733536,-0.088652355461184
primary,speed_curve_matched,steer_rms_deg,C-minus-A,9|0,3,2,2.0,1.7045954079206842,1.516234465775943,-0.1883609421447412
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.6917384114753824,1.5611512820800684,-0.13058712939531403
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.8082212688151104,0.9428248270347939,0.1346035582196835
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.530083808320284,1.5253718013248714,-1.0047120069954125
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,3.1450847594586406,1.534029989120579,-1.6110547703380615
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,2.0261149564134895,1.7683965628406497,-0.25771839357283977
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,9|-2,2,2,2.0,2.6464792017332557,3.333363969294077,0.6868847675608212
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,9|-3,2,1,1.0,1.7278341174608602,1.5807688139758729,-0.14706530348498736
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,9|0,3,2,2.0,4.83003350923685,2.80973657358083,-2.0202969356560203
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,10|-1,9,1,1.0,0.10582818667494036,0.09359731947684712,-0.012230867198093243
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,11|-1,1,4,1.0,0.06948825194792417,0.07442634416182697,0.004938092213902803
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,8|-1,8,4,4.0,0.12171221400709238,0.06659374625703944,-0.05511846775005294
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,8|-2,4,1,1.0,0.14134642268980066,0.07255966482717494,-0.06878675786262572
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-1,7,4,4.0,0.10614294012118441,0.09403110471026738,-0.012111835410917038
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-2,2,2,2.0,0.1465478070808005,0.18624324197300515,0.039695434892204645
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-3,2,1,1.0,0.11133693111963959,0.08194482903744552,-0.029392102082194074
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|0,3,2,2.0,0.24771827561337326,0.15760705183219945,-0.09011122378117381
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.4544419289809063,1.34489435464663,-0.1095475743342762
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.6074025538324727,0.9004632758047912,0.2930607219723186
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.27433118710608,1.6548252316128282,-0.6195059554932518
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.7991904454289127,1.6287892220255058,-1.170401223403407
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.8754412061886625,1.9438258879076598,0.06838468171899725
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-2,2,2,2.0,2.3010736469663273,3.7952281360029834,1.494154489036656
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-3,2,1,1.0,1.5409322113947082,1.5336598889840398,-0.00727232241066833
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|0,3,2,2.0,4.386279170971955,4.749486490111268,0.36320731913931326
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.4544062229458508,1.3448987794527187,-0.10950744349313202
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.6073372847971569,0.9004682430691673,0.2931309582720104
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.2744249043704654,1.6549225905699019,-0.6195023138005635
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.7992835608627353,1.6287892222001457,-1.1704943386625897
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.875359110568675,1.943835691298292,0.06847658072961682
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-2,2,2,2.0,2.3010698946408374,3.7954341732626284,1.494364278621791
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-3,2,1,1.0,1.5409966790523497,1.533659876285025,-0.007336802767324624
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|0,3,2,2.0,4.386268553950671,4.749450110756188,0.36318155680551634
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-A,-8|-1|9|-3,1,1,1.0,0.6159813290526226,0.6290222144733536,0.013040885420731008
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-A,-9|-1|9|-1,1,1,1.0,0.937335729301459,0.6926921432943297,-0.24464358600712932
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-A,3|-1|9|-2,1,1,1.0,1.2371691554056006,1.9736020620236578,0.7364329066180573
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-A,3|-1|9|0,1,1,1.0,1.9436729436166096,1.4981627301966551,-0.44551021341995445
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,-8|-1|9|-3,1,1,1.0,1.581135696226174,1.5807688139758729,-0.000366882250301126
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,2.3015880465022787,1.7407774117020287,-0.56081063480025
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,3|-1|9|-2,1,1,1.0,3.234818119441657,5.179158326980135,1.9443402075384775
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,5.07913299736738,4.0114669927034585,-1.0676660046639217
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,-8|-1|9|-3,1,1,1.0,0.08718778532608315,0.08194482903744552,-0.005242956288637635
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,-9|-1|9|-1,1,1,1.0,0.12906307870562447,0.09460090112596795,-0.03446217757965653
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,3|-1|9|-2,1,1,1.0,0.18443223740349843,0.2880558070416801,0.10362356963818167
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,3|-1|9|0,1,1,1.0,0.29528863725208676,0.22542490251106018,-0.06986373474102658
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,-8|-1|9|-3,1,1,1.0,1.481213857387025,1.5336598889840398,0.052446031597014775
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,1.9055731658779653,1.6596867055811257,-0.24588646029683958
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,3|-1|9|-2,1,1,1.0,2.953884548160206,6.271170408944849,3.317285860784643
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.7321590395111155,4.4766744271957695,-0.255484612315346
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,-8|-1|9|-3,1,1,1.0,1.481359493303148,1.533659876285025,0.052300382981877114
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,1.9055321290726863,1.659685074343793,-0.24584705472889334
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,3|-1|9|-2,1,1,1.0,2.9538735516897754,6.271582416731102,3.3177088650413262
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.732192228365042,4.4766584265699185,-0.2555338017951234
primary,speed_curve_matched,steer_rms_deg,C-minus-B,10|-1,4,1,1.0,0.8674259456417255,0.6382661406889014,-0.22915980495282406
primary,speed_curve_matched,steer_rms_deg,C-minus-B,11|-1,3,4,3.0,0.6169859296524867,0.46739422532719666,-0.14959170432529
primary,speed_curve_matched,steer_rms_deg,C-minus-B,11|-2,1,1,1.0,0.5752798319768173,0.5854769588208085,0.010197126843991211
primary,speed_curve_matched,steer_rms_deg,C-minus-B,11|0,2,2,2.0,0.513849626163777,0.41461111298657743,-0.09923851317719962
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.088540259178747,1.5611512820800684,-0.5273889770986786
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.2213005120051372,0.9428248270347939,-0.27847568497034336
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|-2,1,1,1.0,1.2762214739022173,1.2685574304961869,-0.007664043406030441
primary,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.0782899928412217,0.8911235078309718,-0.1871664850102499
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,10|-1,4,1,1.0,0.14448720954831473,0.09359731947684712,-0.05088989007146762
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|-1,3,4,3.0,0.08851258611980513,0.07442634416182697,-0.014086241957978154
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|-2,1,1,1.0,0.09960847584203744,0.10105189492703251,0.0014434190849950679
primary,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|0,2,2,2.0,0.08284393076879704,0.0709603369080216,-0.011883593860775435
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.162897210005151,1.34489435464663,-0.818002855358521
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.1400887712341419,0.9004632758047912,-0.23962549542935063
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|-2,1,1,1.0,1.109094970498639,1.255571505665018,0.14647653516637904
primary,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.198887598637018,0.8686463989863001,-0.33024119965071785
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.162825903931285,1.3448987794527187,-0.8179271244785664
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.1401144417130875,0.9004682430691673,-0.23964619864392023
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|-2,1,1,1.0,1.1090599255487132,1.255592245906648,0.14653232035793473
primary,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.198904987646425,0.8685652935461009,-0.33033969410032415
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-5|-1|11|-1,1,1,1.0,0.5682120248265338,0.4454483404508042,-0.12276368437572954
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-7|-1|11|0,1,1,1.0,0.5068971674411765,0.39753082872464884,-0.10936633871652768
primary,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-8|-1|11|0,1,1,1.0,0.5208020848863776,0.431691397248506,-0.08911068763787156
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.147361774344838,0.8754717914770443,-0.27188998286779376
